area,baths,beds,bathrooms,dining room,distance from airport (kms),drawing room,electricity backup,flooring,floors,kids play area,kitchens,lounge or sitting room,study room,waste disposal,price per sq yard,price,Flat,House,Lower Portion,Penthouse,Room,Upper Portion,Bahria Town Karachi,Cantt,Clifton,DHA Defence,Federal B Area,Gadap Town,Gulistan-e-Jauhar,Gulshan-e-Iqbal Town,Jamshed Town,Malir,North Nazimabad,Others,Scheme 33
200,3,3,0,0,0,0,0,0,0,0,0,0,0,0,125000,25000000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
240,7,6,0,0,0,0,0,0,0,0,0,0,0,0,154166,37000000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
267,3,3,0,0,0,0,0,0,0,0,0,0,0,0,48689,13000000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
156,3,3,0,0,0,0,0,0,0,0,0,0,0,0,160256,25000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
120,4,4,0,0,0,0,0,0,0,0,0,0,0,0,137500,16500000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
120,2,2,0,0,0,0,0,0,0,0,0,0,0,0,50000,6000000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
331,3,3,0,0,0,0,0,0,0,0,0,0,0,0,98187,32500000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
320,5,5,0,0,0,0,0,0,0,0,0,0,0,0,125000,40000000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
256,3,3,0,0,0,0,0,0,0,0,0,0,0,0,185546,47500000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
200,3,3,0,0,0,0,0,0,0,0,0,0,0,0,125000,25000000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
110,3,3,0,0,0,0,0,0,0,0,0,0,0,0,77272,8500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
144,3,3,0,0,0,0,0,0,0,0,0,0,0,0,62500,9000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
240,6,6,0,0,0,0,0,0,0,0,0,0,0,0,125000,30000000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
120,3,2,0,0,0,0,0,0,0,0,0,0,0,0,120833,14500000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
120,5,4,0,0,0,0,0,0,0,0,0,0,0,0,154166,18500000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
400,6,5,0,0,0,0,0,0,0,0,0,0,0,0,81250,32500000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,56000,5600000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
120,5,4,0,0,0,0,0,0,0,0,0,0,0,0,145833,17500000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
120,4,4,0,0,0,0,0,0,0,0,0,0,0,0,158333,19000000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
222,4,3,0,0,0,0,0,0,0,0,0,0,0,0,144144,32000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
200,3,3,0,0,0,0,0,0,0,0,0,0,0,0,90000,18000000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
200,3,3,0,0,0,0,0,0,0,0,0,0,0,0,110000,22000000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
200,3,3,0,0,0,0,0,0,0,0,0,0,0,0,107500,21500000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
106,2,2,0,0,0,0,0,0,0,0,0,0,0,0,89622,9500000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
200,3,3,0,0,0,0,0,0,0,0,0,0,0,0,112500,22500000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
200,3,3,0,0,0,0,0,0,0,0,0,0,0,0,100000,20000000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
167,3,3,0,0,0,0,0,0,0,0,0,0,0,0,95808,16000000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
325,3,3,0,0,0,0,0,0,0,0,0,0,0,0,107692,35000000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
167,3,3,0,0,0,0,0,0,0,0,0,0,0,0,164670,27500000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
200,5,4,0,0,0,0,0,0,0,0,0,0,0,0,110000,22000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
117,2,2,0,0,0,0,0,0,0,0,0,0,0,0,81196,9500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100,2,3,0,0,0,0,0,0,0,0,0,0,0,0,68000,6800000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
139,2,2,0,0,0,0,0,0,0,0,0,0,0,0,97841,13600000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,46000,4600000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
106,2,2,0,0,0,0,0,0,0,0,0,0,0,0,83018,8800000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
128,3,3,0,0,0,0,0,0,0,0,0,0,0,0,117187,15000000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
133,2,2,0,0,0,0,0,0,0,0,0,0,0,0,109022,14500000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
256,4,3,0,0,0,0,0,0,0,0,0,0,0,0,142578,36500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
189,3,3,0,0,0,0,0,0,0,0,0,0,0,0,132275,25000000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
200,3,3,0,0,0,0,0,0,0,0,0,0,0,0,145000,29000000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
120,5,4,0,0,0,0,0,0,0,0,0,0,0,0,145833,17500000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
200,3,3,0,0,0,0,0,0,0,0,0,0,0,0,112500,22500000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
200,3,3,0,0,0,0,0,0,0,0,0,0,0,0,100000,20000000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
167,3,3,0,0,0,0,0,0,0,0,0,0,0,0,95808,16000000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
233,3,3,0,0,0,0,0,0,0,0,0,0,0,0,90128,21000000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
325,3,3,0,0,0,0,0,0,0,0,0,0,0,0,107692,35000000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
167,3,3,0,0,0,0,0,0,0,0,0,0,0,0,164670,27500000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
200,5,4,0,0,0,0,0,0,0,0,0,0,0,0,110000,22000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
117,2,2,0,0,0,0,0,0,0,0,0,0,0,0,81196,9500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100,2,3,0,0,0,0,0,0,0,0,0,0,0,0,68000,6800000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
139,2,2,0,0,0,0,0,0,0,0,0,0,0,0,97841,13600000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,46000,4600000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
106,2,2,0,0,0,0,0,0,0,0,0,0,0,0,83018,8800000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
128,3,3,0,0,0,0,0,0,0,0,0,0,0,0,117187,15000000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
133,2,2,0,0,0,0,0,0,0,0,0,0,0,0,109022,14500000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
256,4,3,0,0,0,0,0,0,0,0,0,0,0,0,142578,36500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
189,3,3,0,0,0,0,0,0,0,0,0,0,0,0,132275,25000000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
200,3,3,0,0,0,0,0,0,0,0,0,0,0,0,145000,29000000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
120,5,4,0,0,0,0,0,0,0,0,0,0,0,0,145833,17500000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
133,3,3,0,0,0,0,0,0,0,0,0,0,0,0,67669,9000000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
350,6,5,0,0,0,0,0,0,0,0,0,0,0,0,67142,23500000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
106,2,2,0,0,0,0,0,0,0,0,0,0,0,0,79245,8400000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
164,2,2,0,0,0,0,0,0,0,0,0,0,0,0,107317,17600000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
200,4,3,0,0,0,0,0,0,0,0,0,0,0,0,92500,18500000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
211,3,3,0,0,0,0,0,0,0,0,0,0,0,0,82938,17500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
47,1,1,0,0,0,0,0,0,0,0,0,0,0,0,51063,2400000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
83,2,2,0,0,0,0,0,0,0,0,0,0,0,0,102409,8500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
161,3,3,0,0,0,0,0,0,0,0,0,0,0,0,99378,16000000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
111,2,2,0,0,0,0,0,0,0,0,0,0,0,0,99099,11000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
200,3,3,0,0,0,0,0,0,0,0,0,0,0,0,104500,20900000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
106,3,2,0,0,0,0,0,0,0,0,0,0,0,0,84905,9000000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
320,6,6,0,0,0,0,0,0,0,0,0,0,0,0,125000,40000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
137,3,3,0,0,0,0,0,0,0,0,0,0,0,0,56934,7800000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
244,4,4,0,0,0,0,0,0,0,0,0,0,0,0,71721,17500000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
106,2,2,0,0,0,0,0,0,0,0,0,0,0,0,71698,7600000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
161,3,3,0,0,0,0,0,0,0,0,0,0,0,0,124223,20000000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
156,3,3,0,0,0,0,0,0,0,0,0,0,0,0,102564,16000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
83,2,2,0,0,0,0,0,0,0,0,0,0,0,0,78313,6500000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
120,4,4,0,0,0,0,0,0,0,0,0,0,0,0,129166,15500000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
83,2,2,0,0,0,0,0,0,0,0,0,0,0,0,78313,6500000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
122,3,2,0,0,0,0,0,0,0,0,0,0,0,0,132786,16200000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
106,2,2,0,0,0,0,0,0,0,0,0,0,0,0,57547,6100000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
150,3,3,0,0,0,0,0,0,0,0,0,0,0,0,93333,14000000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
183,3,3,0,0,0,0,0,0,0,0,0,0,0,0,136612,25000000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
189,3,3,0,0,0,0,0,0,0,0,0,0,0,0,76719,14500000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
133,2,2,0,0,0,0,0,0,0,0,0,0,0,0,90225,12000000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
200,4,4,0,0,0,0,0,0,0,0,0,0,0,0,72500,14500000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
133,6,5,0,0,0,0,0,0,0,0,0,0,0,0,161654,21500000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
120,5,4,0,0,0,0,0,0,0,0,0,0,0,0,195833,23500000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100,3,2,0,0,0,0,0,0,0,0,0,0,0,0,85000,8500000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
240,8,6,0,0,0,0,0,0,0,0,0,0,0,0,162500,39000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
144,2,4,0,0,0,0,0,0,0,0,0,0,0,0,41666,6000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100,2,4,0,0,0,0,0,0,0,0,0,0,0,0,50000,5000000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60,2,3,0,0,0,0,0,0,0,0,0,0,0,0,53333,3200000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
111,3,4,0,0,0,0,0,0,0,0,0,0,0,0,45045,5000000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
111,2,4,0,0,0,0,0,0,0,0,0,0,0,0,41441,4600000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
80,2,2,0,0,0,0,0,0,0,0,0,0,0,0,46250,3700000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
144,2,4,0,0,0,0,0,0,0,0,0,0,0,0,41666,6000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
84,3,3,0,0,0,0,0,0,0,0,0,0,0,0,53571,4500000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
84,4,4,0,0,0,0,0,0,0,0,0,0,0,0,101190,8500000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
45,1,2,0,0,0,0,0,0,0,0,0,0,0,0,57777,2600000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
50,1,2,0,0,0,0,0,0,0,0,0,0,0,0,42000,2100000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
45,1,2,0,0,0,0,0,0,0,0,0,0,0,0,44444,2000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
45,1,2,0,0,0,0,0,0,0,0,0,0,0,0,50000,2250000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
84,3,3,0,0,0,0,0,0,0,0,0,0,0,0,53571,4500000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
60,2,2,0,0,0,0,0,0,0,0,0,0,0,0,41666,2500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
60,2,2,0,0,0,0,0,0,0,0,0,0,0,0,46666,2800000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
200,3,3,0,0,0,0,0,0,0,0,0,0,0,0,145000,29000000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
144,3,3,0,0,0,0,0,0,0,0,0,0,0,0,69444,10000000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
100,2,4,0,0,0,0,0,0,0,0,0,0,0,0,50000,5000000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
110,2,4,0,0,0,0,0,0,0,0,0,0,0,0,41818,4600000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60,2,3,0,0,0,0,0,0,0,0,0,0,0,0,53333,3200000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
110,3,4,0,0,0,0,0,0,0,0,0,0,0,0,45454,5000000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
100,2,4,0,0,0,0,0,0,0,0,0,0,0,0,46000,4600000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
80,2,3,0,0,0,0,0,0,0,0,0,0,0,0,46250,3700000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
144,2,4,0,0,0,0,0,0,0,0,0,0,0,0,41666,6000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
400,5,6,0,0,0,0,0,0,0,0,0,0,0,0,118750,47500000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
120,4,4,0,0,0,0,0,0,0,0,0,0,0,0,130833,15700000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
83,2,2,0,0,0,0,0,0,0,0,0,0,0,0,56626,4700000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
120,6,6,0,0,0,0,0,0,0,0,0,0,0,0,141666,17000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
350,4,4,0,0,0,0,0,0,0,0,0,0,0,0,71428,25000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
100,3,2,0,0,0,0,0,0,0,0,0,0,0,0,135000,13500000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
50,2,2,0,0,0,0,0,0,0,0,0,0,0,0,132000,6600000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
200,3,3,0,0,0,0,0,0,0,0,0,0,0,0,150000,30000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
200,3,3,0,0,0,0,0,0,0,0,0,0,0,0,150000,30000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
106,2,2,0,0,0,0,0,0,0,0,0,0,0,0,89622,9500000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
83,2,2,0,0,0,0,0,0,0,0,0,0,0,0,78313,6500000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
185,4,3,0,0,0,0,0,0,0,0,0,0,0,0,81081,15000000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
122,2,2,0,0,0,0,0,0,0,0,0,0,0,0,73770,9000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
106,2,2,0,0,0,0,0,0,0,0,0,0,0,0,70754,7500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
128,3,3,0,0,0,0,0,0,0,0,0,0,0,0,139062,17800000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
128,2,4,0,0,0,0,0,0,0,0,0,0,0,0,62500,8000000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
128,2,4,0,0,0,0,0,0,0,0,0,0,0,0,78125,10000000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
106,2,2,0,0,0,0,0,0,0,0,0,0,0,0,83018,8800000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
106,2,2,0,0,0,0,0,0,0,0,0,0,0,0,83018,8800000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
106,2,2,0,0,0,0,0,0,0,0,0,0,0,0,83018,8800000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
106,2,2,0,0,0,0,0,0,0,0,0,0,0,0,83018,8800000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
106,2,2,0,0,0,0,0,0,0,0,0,0,0,0,83018,8800000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
106,2,2,0,0,0,0,0,0,0,0,0,0,0,0,83018,8800000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
111,2,2,0,0,0,0,0,0,0,0,0,0,0,0,72072,8000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
120,6,6,0,0,0,0,0,0,0,0,0,0,0,0,125000,15000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
144,3,3,0,0,0,0,0,0,0,0,0,0,0,0,69444,10000000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
200,3,3,0,0,0,0,0,0,0,0,0,0,0,0,157500,31500000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
144,3,3,0,0,0,0,0,0,0,0,0,0,0,0,53472,7700000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
222,3,3,0,0,0,0,0,0,0,0,0,0,0,0,135135,30000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50,2,2,0,0,0,0,0,0,0,0,0,0,0,0,132000,6600000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
200,3,3,0,0,0,0,0,0,0,0,0,0,0,0,150000,30000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
106,2,2,0,0,0,0,0,0,0,0,0,0,0,0,89622,9500000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
83,2,2,0,0,0,0,0,0,0,0,0,0,0,0,78313,6500000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
185,4,3,0,0,0,0,0,0,0,0,0,0,0,0,81081,15000000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
122,2,2,0,0,0,0,0,0,0,0,0,0,0,0,73770,9000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
106,2,2,0,0,0,0,0,0,0,0,0,0,0,0,70754,7500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
128,3,3,0,0,0,0,0,0,0,0,0,0,0,0,139062,17800000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
128,2,4,0,0,0,0,0,0,0,0,0,0,0,0,62500,8000000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
128,2,4,0,0,0,0,0,0,0,0,0,0,0,0,78125,10000000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
106,2,2,0,0,0,0,0,0,0,0,0,0,0,0,83018,8800000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
106,2,2,0,0,0,0,0,0,0,0,0,0,0,0,83018,8800000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
106,2,2,0,0,0,0,0,0,0,0,0,0,0,0,83018,8800000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
106,2,2,0,0,0,0,0,0,0,0,0,0,0,0,83018,8800000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
106,2,2,0,0,0,0,0,0,0,0,0,0,0,0,83018,8800000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
106,2,2,0,0,0,0,0,0,0,0,0,0,0,0,83018,8800000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
111,2,2,0,0,0,0,0,0,0,0,0,0,0,0,72072,8000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
120,6,6,0,0,0,0,0,0,0,0,0,0,0,0,125000,15000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
144,3,3,0,0,0,0,0,0,0,0,0,0,0,0,69444,10000000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
200,3,3,0,0,0,0,0,0,0,0,0,0,0,0,157500,31500000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
144,3,3,0,0,0,0,0,0,0,0,0,0,0,0,53472,7700000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
222,3,3,0,0,0,0,0,0,0,0,0,0,0,0,135135,30000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
120,4,4,0,0,0,0,0,0,0,0,0,0,0,0,126666,15200000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
133,3,3,0,0,0,0,0,0,0,0,0,0,0,0,86466,11500000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
200,3,3,0,0,0,0,0,0,0,0,0,0,0,0,137500,27500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
200,3,3,0,0,0,0,0,0,0,0,0,0,0,0,137500,27500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
110,6,4,0,0,0,0,0,0,0,0,0,0,0,0,177272,19500000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
135,6,4,0,0,0,0,0,0,0,0,0,0,0,0,177777,24000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
110,6,4,0,0,0,0,0,0,0,0,0,0,0,0,177272,19500000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100,6,4,0,0,0,0,0,0,0,0,0,0,0,0,175000,17500000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
114,4,3,0,0,0,0,0,0,0,0,0,0,0,0,118421,13500000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
92,3,3,0,0,0,0,0,0,0,0,0,0,0,0,59782,5500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
320,3,4,0,0,0,0,0,0,0,0,0,0,0,0,54687,17500000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
200,3,3,0,0,0,0,0,0,0,0,0,0,0,0,75000,15000000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
94,2,2,0,0,0,0,0,0,0,0,0,0,0,0,69148,6500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
170,3,3,0,0,0,0,0,0,0,0,0,0,0,0,57647,9800000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
240,5,5,0,0,0,0,0,0,0,0,0,0,0,0,93750,22500000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
325,2,2,0,0,0,0,0,0,0,0,0,0,0,0,92307,30000000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
